frame_index,stamp_sec,stamp_nsec,base_link_x,base_link_y,base_link_yaw,base_link_op_x,base_link_op_y,base_link_op_yaw
333,11319,27000000,-1.483652,6.316155,3.091728,0.424364,0.506115,1.143344
334,11319,127000000,-1.583528,6.321128,3.091851,0.457113,0.564363,1.080793
335,11319,226000000,-1.683405,6.326090,3.091969,0.504166,0.644712,1.042611
336,11319,326000000,-1.783345,6.328800,-3.111709,0.578466,0.715861,0.988063
337,11319,426000000,-1.885647,6.313950,-2.931053,0.637929,0.796682,0.918072
338,11319,526000000,-1.981944,6.284717,-2.872836,0.688009,0.853352,0.878747
339,11319,627000000,-2.076106,6.235466,-2.866031,0.751596,0.925767,0.842147
340,11319,727000000,-2.172035,6.205970,-2.866015,0.821044,0.998661,0.813942
341,11319,827000000,-2.268050,6.177110,-2.866007,0.893169,1.070600,0.775132
342,11319,926000000,-2.364127,6.148713,-2.866023,0.980144,1.139220,0.744438
343,11320,27000000,-2.453934,6.130740,-2.870231,1.057743,1.206467,0.704906
344,11320,126000000,-2.550203,6.103330,-2.870232,1.137844,1.270648,0.681414
345,11320,226000000,-2.634184,6.080732,-2.874902,1.219050,1.333095,0.647569
346,11320,327000000,-2.730616,6.054073,-2.874906,1.315771,1.392863,0.615152
347,11320,427000000,-2.826471,6.009662,-2.837199,1.400655,1.449289,0.576625
348,11320,527000000,-2.919499,5.972998,-2.686386,1.487530,1.502126,0.550698
349,11320,626000000,-3.005065,5.920497,-2.580433,1.575380,1.552797,0.513101
350,11320,727000000,-3.083328,5.862936,-2.578426,1.660682,1.601375,0.484849
351,11320,826000000,-3.166937,5.807478,-2.578431,1.751521,1.645545,0.440506
352,11320,927000000,-3.250813,5.752599,-2.578428,1.844307,1.685126,0.404986
353,11321,27000000,-3.325103,5.677959,-2.565634,1.938240,1.721496,0.362436
354,11321,127000000,-3.408613,5.622730,-2.565637,2.035398,1.763065,0.341644
355,11321,227000000,-3.492227,5.567721,-2.565633,2.131056,1.793890,0.310613
356,11321,327000000,-3.558748,5.512542,-2.564546,2.227512,1.821808,0.288588
357,11321,427000000,-3.642429,5.457712,-2.564538,2.329702,1.835428,0.257663
358,11321,526000000,-3.725923,5.402622,-2.538717,2.427081,1.859193,0.252121
359,11321,626000000,-3.805750,5.323735,-2.418101,2.524246,1.883467,0.261103
360,11321,727000000,-3.877903,5.254182,-2.393631,2.616829,1.908774,0.285399
361,11321,826000000,-3.965333,5.196246,-2.402915,2.712660,1.937466,0.296508
362,11321,927000000,-4.038509,5.127921,-2.402862,2.807983,1.967695,0.322908
363,11322,27000000,-4.111898,5.059873,-2.402890,2.905773,1.983026,0.367199
364,11322,127000000,-4.173697,4.994987,-2.398869,2.997718,2.022413,0.415981
365,11322,227000000,-4.244406,4.924181,-2.306285,3.086700,2.067387,0.481565
366,11322,326000000,-4.305120,4.844408,-2.169613,3.152189,2.083807,0.516792
367,11322,426000000,-4.355302,4.757488,-2.097754,3.232838,2.133468,0.580950
368,11322,527000000,-4.426779,4.689957,-2.112725,3.293282,2.178456,0.628998
369,11322,626000000,-4.476836,4.603036,-2.112780,3.366743,2.241136,0.708781
370,11322,727000000,-4.527276,4.516426,-2.112817,3.418550,2.292601,0.760302
371,11322,827000000,-4.569426,4.423579,-2.091200,3.484561,2.360778,0.817759
372,11322,927000000,-4.613513,4.333678,-1.956367,3.538096,2.415429,0.851000
373,11323,26000000,-4.641215,4.237154,-1.783718,3.598615,2.489311,0.900890
374,11323,127000000,-4.657291,4.137647,-1.770070,3.656679,2.568885,0.945843
375,11323,226000000,-4.674263,4.038520,-1.770044,3.704647,2.649096,0.998272
376,11323,327000000,-4.673597,3.940542,-1.763693,3.761414,2.744209,1.031316
377,11323,427000000,-4.691302,3.841825,-1.763711,3.811102,2.833357,1.067611
378,11323,527000000,-4.716273,3.755973,-1.770216,3.858019,2.924156,1.086009
379,11323,626000000,-4.735343,3.657655,-1.770259,3.904664,3.014131,1.115384
380,11323,726000000,-4.754630,3.559424,-1.770262,3.947427,3.106725,1.131759
381,11323,827000000,-4.770928,3.462343,-1.768115,3.988423,3.199879,1.161011
382,11323,927000000,-4.790269,3.364176,-1.768095,4.026923,3.293858,1.175815
383,11324,26000000,-4.814492,3.261474,-1.767325,4.065747,3.390787,1.200182
384,11324,126000000,-4.833892,3.163345,-1.767323,4.100629,3.485703,1.212891
385,11324,226000000,-4.851570,3.064914,-1.706921,4.134068,3.580928,1.237461
386,11324,327000000,-4.863672,2.970723,-1.570715,4.169935,3.673355,1.250423
387,11324,427000000,-4.856858,2.870539,-1.524345,4.199575,3.769504,1.279546
388,11324,527000000,-4.849715,2.770465,-1.524349,4.226536,3.866327,1.295839
389,11324,626000000,-4.839707,2.660355,-1.518119,4.227632,3.968777,1.338917
390,11324,727000000,-4.833142,2.560404,-1.518126,4.247799,4.067066,1.379100
391,11324,826000000,-4.826947,2.460477,-1.518123,4.263493,4.166136,1.414212
392,11324,926000000,-4.821015,2.360567,-1.518094,4.263646,4.272229,1.440691
393,11325,26000000,-4.823595,2.275269,-1.523014,4.273764,4.371922,1.469982
394,11325,127000000,-4.818483,2.175356,-1.523016,4.281720,4.471772,1.493126
395,11325,227000000,-4.808275,2.080558,-1.520692,4.276704,4.577553,1.559182
396,11325,326000000,-4.803100,1.980669,-1.520693,4.271315,4.651480,1.631575
397,11325,426000000,-4.797975,1.880785,-1.520690,4.260997,4.746932,1.696084
398,11325,526000000,-4.792885,1.780904,-1.520669,4.235919,4.821798,1.754263
399,11325,626000000,-4.797092,1.691496,-1.522130,4.215192,4.914362,1.793738
400,11325,727000000,-4.792189,1.591611,-1.522127,4.188839,5.008229,1.849576
401,11325,826000000,-4.783281,1.485347,-1.521880,4.150502,5.103217,1.897300
402,11325,926000000,-4.778374,1.385465,-1.521868,4.121468,5.171535,1.949071
403,11326,26000000,-4.773472,1.285584,-1.521870,4.082700,5.259968,1.988181
404,11326,126000000,-4.768573,1.185702,-1.521868,4.012547,5.350700,2.057445
405,11326,226000000,-4.776070,1.072220,-1.527049,3.962168,5.437221,2.106467
406,11326,327000000,-4.771694,0.972316,-1.527049,3.906394,5.521304,2.175326
407,11326,426000000,-4.768611,0.875197,-1.524397,3.850717,5.573741,2.243000
408,11326,526000000,-4.763971,0.775305,-1.524389,3.787502,5.647530,2.285691
409,11326,627000000,-4.758988,0.675430,-1.499924,3.719521,5.719586,2.326595
410,11326,727000000,-4.746395,0.589897,-1.368781,3.649883,5.798969,2.344585
411,11326,826000000,-4.717236,0.493901,-1.273088,3.576772,5.868444,2.386430
412,11326,927000000,-4.682268,0.389225,-1.273071,3.493529,5.941777,2.432594
413,11327,26000000,-4.641534,0.294463,-1.271113,3.413310,6.003866,2.508230
414,11327,127000000,-4.610605,0.199172,-1.271116,3.354155,6.051579,2.560255
415,11327,226000000,-4.580072,0.103809,-1.271120,3.270976,6.101888,2.604371
416,11327,326000000,-4.549828,0.008392,-1.271121,3.183848,6.148788,2.645195
417,11327,426000000,-4.514165,-0.076338,-1.266100,3.094369,6.193440,2.678645
418,11327,527000000,-4.483797,-0.171667,-1.266104,2.995329,6.236347,2.713379
419,11327,626000000,-4.453539,-0.267016,-1.266117,2.902393,6.275722,2.739819
420,11327,726000000,-4.443844,-0.364999,-1.286792,2.808187,6.312312,2.766460
421,11327,826000000,-4.419930,-0.462066,-1.397772,2.713293,6.347084,2.792234
422,11327,926000000,-4.408918,-0.561631,-1.456227,2.606673,6.371540,2.822217
423,11328,26000000,-4.395654,-0.638465,-1.457134,2.510124,6.400943,2.847251
424,11328,126000000,-4.386158,-0.738200,-1.457122,2.412256,6.427028,2.870192
425,11328,226000000,-4.379383,-0.839877,-1.461122,2.314650,6.451941,2.891459
426,11328,326000000,-4.368985,-0.939388,-1.461147,2.208233,6.456077,2.925781
427,11328,426000000,-4.358372,-1.038855,-1.461123,2.109786,6.475682,2.943771
428,11328,526000000,-4.347635,-1.138296,-1.461108,2.011123,6.493624,2.955602
429,11328,627000000,-4.315519,-1.251496,-1.454104,1.913056,6.526685,2.956342
430,11328,727000000,-4.303951,-1.350833,-1.454030,1.814310,6.543339,2.979534
431,11328,826000000,-4.303635,-1.454488,-1.465720,1.715071,6.557697,3.013110
432,11328,926000000,-4.293173,-1.553941,-1.465754,1.619480,6.569740,3.047163
433,11329,26000000,-4.282707,-1.653394,-1.465749,1.519576,6.577060,3.069589
434,11329,126000000,-4.279160,-1.758350,-1.469759,1.419582,6.582216,3.085431
435,11329,226000000,-4.269083,-1.857842,-1.469793,1.311048,6.591558,3.096202
436,11329,326000000,-4.259003,-1.957334,-1.469749,1.211033,6.594407,3.115704
437,11329,427000000,-4.246839,-2.048382,-1.466572,1.110995,6.595043,3.133954
438,11329,527000000,-4.236437,-2.147839,-1.466603,1.006969,6.601966,-3.139503
439,11329,626000000,-4.226034,-2.247297,-1.466525,0.906967,6.600501,-3.130590
440,11329,727000000,-4.215778,-2.351550,-1.465608,0.806989,6.598367,-3.121488
441,11329,826000000,-4.205277,-2.450997,-1.465617,0.716702,6.598109,-3.116069
442,11329,926000000,-4.194779,-2.550444,-1.465585,0.616774,6.594745,-3.108836
443,11330,26000000,-4.187727,-2.639608,-1.462564,0.516879,6.590596,-3.101418
444,11330,126000000,-4.176922,-2.739023,-1.462566,0.430938,6.592320,-3.095174
445,11330,227000000,-4.165036,-2.848379,-1.462478,0.321085,6.586460,-3.088644
446,11330,327000000,-4.151577,-2.945922,-1.460934,0.221291,6.580540,-3.082260
447,11330,426000000,-4.140610,-3.045319,-1.460947,0.117371,6.553135,-3.066731
448,11330,526000000,-4.129645,-3.144716,-1.460899,0.017702,6.545381,-3.071215
449,11330,627000000,-4.110026,-3.222415,-1.452168,-0.082040,6.538699,-3.081908
450,11330,726000000,-4.098188,-3.321712,-1.452169,-0.186495,6.529856,-3.086180
451,11330,827000000,-4.086352,-3.421009,-1.452135,-0.286313,6.524352,-3.084708
452,11330,926000000,-4.080038,-3.521516,-1.456966,-0.386112,6.518525,-3.079201
453,11331,26000000,-4.068678,-3.620868,-1.456956,-0.482278,6.518443,-3.077191
454,11331,126000000,-4.057319,-3.720221,-1.456923,-0.582014,6.511562,-3.067948
455,11331,226000000,-4.045957,-3.819573,-1.456968,-0.681663,6.503458,-3.058138
456,11331,326000000,-4.044560,-3.920580,-1.461936,-0.800974,6.494258,-3.048251
457,11331,426000000,-4.033697,-4.019988,-1.461921,-0.900462,6.484314,-3.043300
458,11331,527000000,-4.004078,-4.112559,-1.450208,-0.999918,6.474051,-3.039250
459,11331,626000000,-3.992047,-4.211833,-1.450183,-1.104836,6.472658,-3.039970
460,11331,726000000,-3.980015,-4.311106,-1.450140,-1.204255,6.462033,-3.031914
461,11331,827000000,-3.967069,-4.405234,-1.448007,-1.303549,6.450272,-3.021721
462,11331,926000000,-3.954819,-4.504481,-1.447977,-1.405530,6.425043,-3.005372
463,11332,27000000,-3.942571,-4.603728,-1.447985,-1.504522,6.410939,-3.005813
464,11332,126000000,-3.931679,-4.704940,-1.444969,-1.603597,6.397447,-3.010905
465,11332,226000000,-3.919128,-4.804149,-1.444934,-1.703720,6.384902,-3.011510
466,11332,326000000,-3.906577,-4.903358,-1.444951,-1.802854,6.371853,-3.008571
467,11332,426000000,-3.904034,-4.999619,-1.452685,-1.901915,6.358261,-3.003745
468,11332,526000000,-3.892250,-5.098922,-1.452653,-2.002691,6.361707,-3.006233
469,11332,627000000,-3.880466,-5.198225,-1.452652,-2.101666,6.347484,-2.992244
470,11332,726000000,-3.868198,-5.302671,-1.453210,-2.200359,6.331391,-2.971135
471,11332,826000000,-3.856466,-5.401981,-1.453183,-2.286050,6.320763,-2.957466
472,11332,926000000,-3.844734,-5.501290,-1.453225,-2.384154,6.301333,-2.942911
473,11333,26000000,-3.833001,-5.600599,-1.453238,-2.481950,6.280381,-2.931409
474,11333,126000000,-3.816419,-5.681804,-1.448563,-2.564416,6.250568,-2.909637
475,11333,226000000,-3.804125,-5.781045,-1.438449,-2.661478,6.226422,-2.902474
476,11333,326000000,-3.787221,-5.879806,-1.306894,-2.758442,6.201912,-2.890232
477,11333,426000000,-3.750970,-5.973187,-1.123577,-2.842580,6.182165,-2.874779
478,11333,526000000,-3.699144,-6.059547,-1.043751,-2.938629,6.154270,-2.845536
479,11333,626000000,-3.645826,-6.144879,-1.043829,-3.033638,6.122947,-2.820234
480,11333,726000000,-3.584509,-6.221818,-1.038642,-3.112883,6.073791,-2.777053
481,11333,826000000,-3.532195,-6.307415,-1.038601,-3.205040,6.034785,-2.717074
482,11333,926000000,-3.497150,-6.390744,-1.055318,-3.294588,5.989944,-2.678279
483,11334,26000000,-3.447040,-6.477473,-1.055321,-3.389891,5.971383,-2.654218
484,11334,126000000,-3.392222,-6.572977,-1.055270,-3.484834,5.915463,-2.592044
485,11334,226000000,-3.347648,-6.668318,-1.059452,-3.567468,5.858697,-2.520422
486,11334,326000000,-3.297863,-6.755112,-1.024973,-3.614664,5.802303,-2.442785
487,11334,426000000,-3.224073,-6.822902,-0.896229,-3.663806,5.752664,-2.385324
488,11334,526000000,-3.154739,-6.895412,-0.763384,-3.729602,5.685742,-2.360064
489,11334,626000000,-3.079240,-6.961839,-0.758918,-3.802105,5.604921,-2.317158
490,11334,726000000,-2.995269,-7.011768,-0.756517,-3.866075,5.529626,-2.277050
491,11334,827000000,-2.921012,-7.079161,-0.756554,-3.927699,5.450858,-2.223993
492,11334,926000000,-2.847186,-7.146909,-0.756537,-3.967648,5.386459,-2.157925
493,11335,26000000,-2.769667,-7.205296,-0.749749,-4.002314,5.324858,-2.109726
494,11335,126000000,-2.694220,-7.271078,-0.675591,-4.048361,5.242046,-2.085095
495,11335,226000000,-2.611259,-7.327232,-0.524304,-4.079230,5.146371,-2.040571
496,11335,326000000,-2.519550,-7.363983,-0.326626,-4.121684,5.056121,-2.020824
497,11335,426000000,-2.420581,-7.385960,-0.253338,-4.163350,4.964311,-1.995192
498,11335,526000000,-2.331326,-7.401185,-0.263511,-4.202947,4.870939,-1.978275
499,11335,626000000,-2.233268,-7.424436,-0.263505,-4.241048,4.776674,-1.948270
500,11335,726000000,-2.135627,-7.448476,-0.263506,-4.273159,4.676961,-1.935139
501,11335,826000000,-2.038290,-7.473086,-0.263442,-4.307285,4.581191,-1.907557
502,11335,926000000,-1.925202,-7.489300,-0.259411,-4.338807,4.484665,-1.890598
503,11336,26000000,-1.828144,-7.514221,-0.259409,-4.368768,4.387827,-1.867439
504,11336,127000000,-1.731201,-7.539354,-0.259366,-4.381248,4.288716,-1.829969
505,11336,226000000,-1.627873,-7.575595,-0.268380,-4.405161,4.190550,-1.819617
506,11336,326000000,-1.531306,-7.601859,-0.268368,-4.428775,4.092495,-1.810954
507,11336,426000000,-1.426121,-7.605767,-0.255302,-4.443029,3.992615,-1.804050
508,11336,527000000,-1.328614,-7.627982,-0.163167,-4.465144,3.894511,-1.791159
509,11336,626000000,-1.228774,-7.635380,0.005475,-4.486017,3.796248,-1.783313
510,11336,727000000,-1.134587,-7.631010,0.033499,-4.511048,3.710614,-1.769925
511,11336,826000000,-1.034200,-7.623381,0.033639,-4.529027,3.612077,-1.753313
512,11336,927000000,-0.934028,-7.617844,0.033677,-4.545390,3.513265,-1.729281
513,11337,26000000,-0.829906,-7.606959,0.037212,-4.558341,3.420398,-1.716850
514,11337,126000000,-0.729907,-7.602582,0.037116,-4.571553,3.321078,-1.698487
515,11337,226000000,-0.629922,-7.598376,0.036985,-4.582958,3.221588,-1.687461
516,11337,327000000,-0.534371,-7.590077,0.035918,-4.618159,3.128841,-1.688743
517,11337,426000000,-0.434405,-7.586220,0.035882,-4.628067,3.029270,-1.661265
518,11337,527000000,-0.334447,-7.582451,0.035771,-4.634785,2.929438,-1.630084
519,11337,626000000,-0.243591,-7.578854,0.034042,-4.641607,2.826217,-1.613699
520,11337,727000000,-0.143637,-7.575363,0.033981,-4.644443,2.726218,-1.601939
521,11337,826000000,-0.033692,-7.571572,0.033868,-4.646659,2.616173,-1.595676
522,11337,926000000,0.066257,-7.568149,0.033740,-4.635732,2.507584,-1.581131
523,11338,27000000,0.165279,-7.552357,0.036788,-4.636360,2.407592,-1.587283
524,11338,127000000,0.265215,-7.548669,0.036679,-4.637745,2.307619,-1.587163
525,11338,227000000,0.353283,-7.554201,0.031077,-4.654692,2.199553,-1.593229
526,11338,327000000,0.453237,-7.551091,0.031030,-4.656182,2.099592,-1.577830
527,11338,426000000,0.553190,-7.547993,0.030919,-4.655984,1.999616,-1.567697
528,11338,527000000,0.646642,-7.537275,0.035660,-4.658121,1.898703,-1.565610
529,11338,626000000,0.746580,-7.533715,0.035609,-4.656968,1.798733,-1.560200
530,11338,726000000,0.846517,-7.530163,0.035500,-4.655407,1.698770,-1.557466
531,11338,826000000,0.948134,-7.523417,0.037897,-4.633586,1.592317,-1.545797
532,11338,927000000,1.048063,-7.519635,0.037841,-4.631511,1.492367,-1.562658
533,11339,26000000,1.048063,-7.519635,0.037841,-4.631511,1.492367,-1.562658
534,11339,126000000,1.147991,-7.515860,0.037738,-4.636784,1.388204,-1.577073
535,11339,227000000,1.247028,-7.525202,0.032986,-4.637871,1.288236,-1.581272
536,11339,327000000,1.346974,-7.521911,0.032926,-4.639026,1.188267,-1.577646
537,11339,426000000,1.444767,-7.507700,0.037682,-4.640921,1.091637,-1.577776
538,11339,526000000,1.544696,-7.503938,0.037607,-4.641589,0.991663,-1.576592
539,11339,626000000,1.644625,-7.500185,0.037545,-4.642095,0.891686,-1.574666
540,11339,727000000,1.744970,-7.493551,0.038326,-4.638399,0.813983,-1.571161
541,11339,826000000,1.844897,-7.489725,0.038255,-4.638440,0.714002,-1.572339
542,11339,926000000,1.944824,-7.485907,0.038193,-4.638746,0.614021,-1.576142
543,11340,26000000,2.048660,-7.475843,0.042161,-4.645804,0.521651,-1.585759
544,11340,127000000,2.148572,-7.471633,0.042093,-4.647530,0.421681,-1.588244
545,11340,226000000,2.248483,-7.467431,0.042033,-4.649369,0.321713,-1.586142
546,11340,326000000,2.348395,-7.463235,0.041958,-4.648129,0.216493,-1.577276
547,11340,427000000,2.441848,-7.466561,0.041211,-4.648441,0.116506,-1.573026
548,11340,526000000,2.541763,-7.462447,0.041154,-4.648530,0.016518,-1.573837
549,11340,627000000,2.638271,-7.467794,0.033633,-4.652974,-0.083624,-1.583251
550,11340,726000000,2.738215,-7.464436,0.033576,-4.654475,-0.183602,-1.587463
551,11340,826000000,2.838151,-7.460876,0.053368,-4.656286,-0.283575,-1.587057
552,11340,926000000,2.948177,-7.464374,0.191462,-4.658548,-0.392343,-1.583709
553,11341,26000000,3.043746,-7.434152,0.396777,-4.659570,-0.492329,-1.579653
554,11341,126000000,3.131220,-7.383634,0.528826,-4.660265,-0.592318,-1.577601
555,11341,226000000,3.212296,-7.326519,0.536248,-4.663211,-0.688498,-1.576983
556,11341,326000000,3.297251,-7.272394,0.536116,-4.663735,-0.788490,-1.576730
557,11341,426000000,3.382499,-7.219127,0.535679,-4.664270,-0.888482,-1.576049
558,11341,526000000,3.474212,-7.165992,0.541074,-4.671398,-0.992522,-1.576085
559,11341,626000000,3.559565,-7.113375,0.540555,-4.671785,-1.092516,-1.574295
560,11341,726000000,3.645056,-7.061126,0.540484,-4.671955,-1.192510,-1.570877
561,11341,826000000,3.720579,-7.011345,0.539147,-4.662687,-1.305137,-1.559469
562,11341,926000000,3.814258,-6.962549,0.601481,-4.661156,-1.405121,-1.555021
563,11342,26000000,3.891630,-6.898996,0.760296,-4.659367,-1.505102,-1.556407
564,11342,126000000,3.956705,-6.822381,0.928997,-4.661577,-1.596315,-1.566015
565,11342,226000000,4.013590,-6.730219,0.999679,-4.661419,-1.696311,-1.570412
566,11342,327000000,4.065131,-6.643564,0.999756,-4.661442,-1.796307,-1.568615
567,11342,426000000,4.117377,-6.557609,0.999702,-4.642727,-1.880658,-1.548921
568,11342,526000000,4.189385,-6.460072,0.993861,-4.639785,-1.990618,-1.541629
569,11342,626000000,4.243011,-6.375307,0.993860,-4.636679,-2.090567,-1.547324
570,11342,726000000,4.296902,-6.290812,0.993856,-4.639080,-2.198509,-1.568288
571,11342,826000000,4.342243,-6.198841,0.997399,-4.639542,-2.298508,-1.575138
572,11342,926000000,4.396165,-6.114492,0.997407,-4.640133,-2.398506,-1.570735
573,11343,27000000,4.448492,-6.042619,0.988168,-4.631396,-2.500019,-1.558254
574,11343,126000000,4.502421,-5.958313,1.036477,-4.629438,-2.599991,-1.548922
575,11343,226000000,4.546660,-5.868510,1.175160,-4.626812,-2.699955,-1.546439
576,11343,326000000,4.575988,-5.772654,1.350230,-4.624884,-2.794334,-1.549143
577,11343,426000000,4.574257,-5.668179,1.550865,-4.622740,-2.894313,-1.549518
578,11343,526000000,4.566169,-5.566946,1.611057,-4.620462,-2.994288,-1.547074
579,11343,626000000,4.551540,-5.467189,1.610066,-4.625774,-3.077114,-1.548074
580,11343,726000000,4.544034,-5.356547,1.610065,-4.622894,-3.187077,-1.543319
581,11343,826000000,4.537800,-5.256087,1.610061,-4.619746,-3.287027,-1.535595
582,11343,926000000,4.517817,-5.146864,1.617069,-4.619765,-3.379343,-1.528856
583,11344,26000000,4.511996,-5.046695,1.617027,-4.615044,-3.479234,-1.523999
584,11344,126000000,4.506526,-4.946601,1.617007,-4.609926,-3.579106,-1.520420
585,11344,226000000,4.501551,-4.853275,1.611485,-4.600985,-3.679942,-1.518488
